order_date,order_value,quantity,discount_amount,shipping_cost,product_category,payment_method,shipping_type,promotion_code,return_flag,day_of_week,day_name,month,quarter,is_weekend,hour_of_day,week_of_year,season,recency_days,frequency,monetary_total,avg_order_value,customer_return_rate,total_returns,product_return_rate,category_return_rate,customer_hist_return_rate,value_per_item,discount_rate,shipping_ratio
2023-01-06 16:00:00,53.05,3,48.03,11.54,Home,Credit Card,Standard,FLASHSALE,0,4,Friday,1,1,0,16,1,Winter,35,2,190.35,95.18,0.5,1,0.2,0.075,1.0,17.683327438890853,0.905372273225782,0.21753062737925302
2023-01-03 23:00:00,84.02,4,39.16,16.69,Sports,PayPal,Express,SUMMER20,0,1,Tuesday,1,1,0,23,1,Winter,16,4,674.75,168.69,0.25,1,0.087,0.075,0.0,21.00499474875131,0.46607949933254583,0.19864317783095484
2023-01-14 22:00:00,169.05,1,27.32,16.35,Sports,Credit Card,Next Day,FLASHSALE,0,5,Saturday,1,1,1,22,2,Winter,16,4,674.75,168.69,0.25,1,0.0,0.075,0.0,169.04983095016908,0.16160899046667263,0.09671694707650431
2023-01-16 03:00:00,18.93,1,17.65,3.87,Sports,Bank Transfer,Next Day,SUMMER20,1,0,Monday,1,1,0,3,3,Winter,16,4,674.75,168.69,0.25,1,0.4,0.075,0.0,18.929981070018933,0.9323824124467821,0.2044373901512208
2023-01-26 05:00:00,402.75,4,7.14,13.16,Sports,PayPal,Standard,SUMMER20,0,3,Thursday,1,1,0,5,4,Winter,16,4,674.75,168.69,0.25,1,0.2,0.075,0.3333333333333333,100.68747482813129,0.01772811913661547,0.032675356840036356
2023-01-10 17:00:00,136.49,1,3.56,4.41,Electronics,Bank Transfer,Next Day,SUMMER20,0,1,Tuesday,1,1,0,17,2,Winter,1,3,862.99,287.66,0.0,0,0.087,0.1162,0.0,136.4898635101365,0.02608249669512421,0.03231005910828589
2023-02-07 12:00:00,234.57,2,40.19,18.66,Electronics,PayPal,Next Day,FLASHSALE,0,1,Tuesday,2,1,0,12,6,Winter,1,3,862.99,287.66,0.0,0,0.087,0.1162,0.0,117.2849413575293,0.17133478206362798,0.07954981421516046
2023-02-09 23:00:00,491.93,4,48.5,7.53,Electronics,PayPal,Next Day,0,0,3,Thursday,2,1,0,23,6,Winter,1,3,862.99,287.66,0.0,0,0.0,0.1162,0.0,122.98246925438268,0.09859126278415371,0.015307055850818093
2023-01-14 15:00:00,383.52,2,0.57,11.0,Home,PayPal,Express,FLASHSALE,0,5,Saturday,1,1,1,15,2,Winter,21,2,656.08,328.04,0.0,0,0.087,0.075,0.0,191.7599041200479,0.0014862327871134938,0.028681685365348132
2023-01-20 21:00:00,272.56,4,4.06,18.92,Sports,Bank Transfer,Express,WELCOME10,0,4,Friday,1,1,0,21,3,Winter,21,2,656.08,328.04,0.0,0,0.087,0.075,0.0,68.13998296500425,0.014895802704374071,0.0694159081691521
2023-01-25 09:00:00,444.44,1,11.71,6.32,Sports,Bank Transfer,Next Day,SUMMER20,0,2,Wednesday,1,1,0,9,4,Winter,17,1,444.44,444.44,0.0,0,0.087,0.075,0.0,444.4395555604445,0.026347763418351718,0.014220142169426376
2023-01-23 21:00:00,279.27,2,19.64,12.34,Clothing,PayPal,Express,0,0,0,Monday,1,1,0,21,4,Winter,18,1,279.27,279.27,0.0,0,0.087,0.0763,0.0,139.6349301825349,0.07032620736088299,0.04418662926849777
2023-01-28 18:00:00,154.77,1,24.2,14.44,Clothing,Credit Card,Next Day,SUMMER20,0,5,Saturday,1,1,1,18,4,Winter,13,1,154.77,154.77,0.0,0,0.087,0.0763,0.0,154.7698452301548,0.15636105087315982,0.09329973448795156
2023-02-09 16:00:00,87.4,1,9.26,18.19,Clothing,PayPal,Standard,FLASHSALE,0,3,Thursday,2,1,0,16,6,Winter,1,1,87.4,87.4,0.0,0,0.087,0.0763,0.0,87.39991260008742,0.10594965553833345,0.20812356741277382
2023-01-11 07:00:00,131.87,4,14.12,16.66,Electronics,Credit Card,Express,WELCOME10,0,2,Wednesday,1,1,0,7,2,Winter,31,1,131.87,131.87,0.0,0,0.087,0.1162,0.0,32.96749175812706,0.10707514895673656,0.12633654260759428
2023-02-07 07:00:00,364.18,3,7.75,16.24,Clothing,PayPal,Express,0,1,1,Tuesday,2,1,0,7,6,Winter,4,1,364.18,364.18,1.0,1,0.087,0.0763,0.0,121.39329286890238,0.021280685316929306,0.0445933328447654
2023-01-19 09:00:00,495.72,2,47.88,6.83,Sports,Credit Card,Express,0,0,3,Thursday,1,1,0,9,3,Winter,5,2,537.75,268.88,0.0,0,0.087,0.075,0.0,247.85987607006197,0.09658678266645125,0.013777939131408982
2023-02-05 18:00:00,42.03,1,42.37,11.7,Sports,Credit Card,Next Day,WELCOME10,0,6,Sunday,2,1,1,18,5,Winter,5,2,537.75,268.88,0.0,0,0.0,0.075,0.0,42.029957970042034,1.008089435924591,0.27837258438323614
2023-01-04 04:00:00,204.82,3,3.28,1.24,Sports,Bank Transfer,Standard,WELCOME10,0,2,Wednesday,1,1,0,4,1,Winter,8,2,322.92,161.46,0.0,0,0.087,0.075,0.0,68.27331057556313,0.01601406104865706,0.006054096250102059
2023-02-03 09:00:00,118.1,4,33.74,11.57,Electronics,PayPal,Next Day,0,0,4,Friday,2,1,0,9,5,Winter,8,2,322.92,161.46,0.0,0,0.087,0.1162,0.0,29.524992618751842,0.2856900907223532,0.09796782304853664
2023-02-01 23:00:00,300.59,3,32.72,0.48,Clothing,PayPal,Express,0,0,2,Wednesday,2,1,0,23,5,Winter,3,2,638.41,319.2,0.0,0,0.1667,0.0763,0.0,100.1966332677889,0.10885258954438741,0.0015968595043186417
2023-02-07 17:00:00,337.82,1,31.2,11.29,Home,PayPal,Express,0,0,1,Tuesday,2,1,0,17,6,Winter,3,2,638.41,319.2,0.0,0,0.087,0.075,0.0,337.81966218033784,0.09235687616968541,0.03342016448576116
2023-01-25 17:00:00,15.41,1,34.82,9.08,Sports,Bank Transfer,Express,WELCOME10,0,2,Wednesday,1,1,0,17,4,Winter,16,1,15.41,15.41,0.0,0,0.087,0.075,0.0,15.409984590015412,2.25957156005376,0.5892277359359029
2023-01-01 15:00:00,410.8,3,14.77,8.76,Electronics,Bank Transfer,Next Day,FLASHSALE,0,6,Sunday,1,1,1,15,52,Winter,1,4,1275.18,318.79,0.0,0,0.087,0.1162,0.0,136.9332876889041,0.03595423555025746,0.021324245322969216
2023-01-20 14:00:00,237.95,4,13.54,5.87,Sports,Bank Transfer,Next Day,WELCOME10,0,4,Friday,1,1,0,14,3,Winter,1,4,1275.18,318.79,0.0,0,0.087,0.075,0.0,59.48748512812871,0.056902710414361374,0.024669048015679564
2023-02-09 03:00:00,196.41,4,9.82,14.59,Electronics,Credit Card,Standard,FLASHSALE,0,3,Thursday,2,1,0,3,6,Winter,1,4,1275.18,318.79,0.0,0,0.087,0.1162,0.0,49.102487724378065,0.04999745405021407,0.07428338641472743
2023-02-09 20:00:00,430.02,2,41.29,16.92,Home,Credit Card,Express,SUMMER20,0,3,Thursday,2,1,0,20,6,Winter,1,4,1275.18,318.79,0.0,0,0.087,0.075,0.0,215.00989249505372,0.09601878960044001,0.03934700702444769
2023-01-11 21:00:00,64.84,2,0.07,5.44,Home,Credit Card,Express,WELCOME10,0,2,Wednesday,1,1,0,21,2,Winter,30,1,64.84,64.84,0.0,0,0.1667,0.075,0.0,32.419983790008104,0.001079580489210665,0.08389882659008596
2023-01-19 03:00:00,76.86,3,34.01,1.2,Books,Bank Transfer,Standard,0,1,3,Thursday,1,1,0,3,3,Winter,23,1,76.86,76.86,1.0,1,0.087,0.0964,0.0,25.619991460002844,0.44249283837506065,0.015612802294915401
2023-01-31 23:00:00,109.98,4,16.26,0.91,Home,Credit Card,Express,0,0,1,Tuesday,1,1,0,23,5,Winter,10,1,109.98,109.98,0.0,0,0.087,0.075,0.0,27.494993126251718,0.14784506139438935,0.00827423160325303
2023-01-10 23:00:00,232.36,4,41.79,8.06,Sports,Credit Card,Express,WELCOME10,0,1,Tuesday,1,1,0,23,2,Winter,31,1,232.36,232.36,0.0,0,0.1667,0.075,0.0,58.08998547750363,0.17985023162398764,0.03468755364655038
2023-01-07 04:00:00,321.85,4,49.06,3.45,Home,Bank Transfer,Next Day,FLASHSALE,0,5,Saturday,1,1,1,4,1,Winter,35,1,321.85,321.85,0.0,0,0.0,0.075,0.0,80.46247988438003,0.15243125632303478,0.010719279134008764
2023-01-06 06:00:00,128.6,3,2.19,16.42,Clothing,Credit Card,Express,FLASHSALE,0,4,Friday,1,1,0,6,1,Winter,12,2,455.05,227.52,0.0,0,0.087,0.0763,0.0,42.866652377782536,0.01702954885669091,0.1276827361766506
2023-01-30 03:00:00,326.45,4,12.08,12.63,Books,Bank Transfer,Standard,0,0,0,Monday,1,1,0,3,5,Winter,12,2,455.05,227.52,0.0,0,0.087,0.0964,0.0,81.61247959688009,0.03700413528257272,0.0386889262101733
2023-02-03 05:00:00,82.25,3,35.76,15.98,Electronics,Credit Card,Express,WELCOME10,1,4,Friday,2,1,0,5,5,Winter,8,1,82.25,82.25,1.0,1,0.087,0.1162,0.0,27.416657527780824,0.434772031188182,0.194285711923578
2023-01-10 22:00:00,485.21,3,40.54,12.6,Electronics,Bank Transfer,Next Day,SUMMER20,0,1,Tuesday,1,1,0,22,2,Winter,29,2,824.79,412.4,0.0,0,0.087,0.1162,0.0,161.7366127544624,0.08355145177644432,0.025968137453951615
2023-01-13 04:00:00,339.58,2,14.83,1.68,Electronics,Bank Transfer,Next Day,0,0,4,Friday,1,1,0,4,2,Winter,29,2,824.79,412.4,0.0,0,0.087,0.1162,0.0,169.78991510504244,0.04367159419379353,0.004947287811569327
2023-01-02 03:00:00,62.42,4,2.9,7.6,Clothing,PayPal,Express,SUMMER20,0,0,Monday,1,1,0,3,1,Winter,20,3,798.84,266.28,0.0,0,0.0,0.0763,0.0,15.604996098750975,0.04645946737488838,0.12175584553419024
2023-01-12 11:00:00,482.91,1,45.1,0.52,Clothing,Credit Card,Express,FLASHSALE,0,3,Thursday,1,1,0,11,2,Winter,20,3,798.84,266.28,0.0,0,0.087,0.0763,0.0,482.90951709048295,0.09339214327019084,0.0010768051995676106
2023-01-22 09:00:00,253.51,4,25.13,7.6,Sports,Credit Card,Next Day,SUMMER20,0,6,Sunday,1,1,1,9,3,Winter,20,3,798.84,266.28,0.0,0,0.087,0.075,0.0,63.377484155628956,0.09912823912615581,0.02997909340862651
2023-01-12 12:00:00,12.42,1,40.33,12.07,Clothing,Bank Transfer,Standard,WELCOME10,0,3,Thursday,1,1,0,12,2,Winter,4,2,288.75,144.38,0.0,0,0.087,0.0763,0.0,12.419987580012421,3.2471817031254666,0.9718195674863473
2023-02-07 10:00:00,276.33,2,15.12,13.38,Home,Bank Transfer,Standard,SUMMER20,0,1,Tuesday,2,1,0,10,6,Winter,4,2,288.75,144.38,0.0,0,0.2,0.075,0.0,138.16493091753452,0.054717185775278884,0.04842036677733013
2023-01-03 17:00:00,118.18,1,14.99,6.24,Electronics,Bank Transfer,Standard,0,0,1,Tuesday,1,1,0,17,1,Winter,37,2,219.09,109.54,0.0,0,0.087,0.1162,0.0,118.1798818201182,0.12684041185614814,0.052800811873406565
2023-01-04 17:00:00,100.91,2,3.78,11.56,Clothing,Credit Card,Next Day,SUMMER20,0,2,Wednesday,1,1,0,17,1,Winter,37,2,219.09,109.54,0.0,0,0.087,0.0763,0.0,50.45497477251261,0.03745912161867881,0.11455752537352568
2023-01-04 19:00:00,390.53,2,11.27,16.35,Books,PayPal,Next Day,SUMMER20,1,2,Wednesday,1,1,0,19,1,Winter,0,2,758.96,379.48,0.5,1,0.087,0.0964,0.0,195.26490236754879,0.0288582182448001,0.04186618174822375
2023-02-11 03:00:00,368.43,1,2.0,13.25,Sports,Credit Card,Express,0,0,5,Saturday,2,1,1,3,6,Winter,0,2,758.96,379.48,0.5,1,0.087,0.075,1.0,368.4296315703685,0.005428439580304428,0.035963412219516835
2023-01-07 00:00:00,402.29,4,21.85,0.65,Home,PayPal,Standard,WELCOME10,0,5,Saturday,1,1,1,0,1,Winter,23,2,518.49,259.24,0.0,0,0.087,0.075,0.0,100.57247485688129,0.054314051916990104,0.0016157498281942136
2023-01-18 16:00:00,116.2,3,29.88,13.65,Home,Credit Card,Next Day,0,0,2,Wednesday,1,1,0,16,3,Winter,23,2,518.49,259.24,0.0,0,0.087,0.075,0.0,38.73332042222653,0.2571428549299238,0.11746987850714391
2023-01-08 18:00:00,107.78,4,49.66,18.65,Books,Bank Transfer,Standard,FLASHSALE,0,6,Sunday,1,1,1,18,1,Winter,6,4,711.6,177.9,0.0,0,0.0,0.0964,0.0,26.944993263751684,0.4607533822531696,0.1730376677209346
2023-01-22 14:00:00,67.02,1,38.22,6.3,Electronics,PayPal,Express,FLASHSALE,0,6,Sunday,1,1,1,14,3,Winter,6,4,711.6,177.9,0.0,0,0.087,0.1162,0.0,67.01993298006703,0.5702775205867275,0.09400178910770235
2023-01-26 12:00:00,58.06,3,20.96,8.3,Home,Bank Transfer,Standard,FLASHSALE,0,3,Thursday,1,1,0,12,4,Winter,6,4,711.6,177.9,0.0,0,0.087,0.075,0.0,19.353326882224373,0.36100584979321654,0.142955560748268
2023-02-05 06:00:00,478.74,1,43.15,9.76,Books,Credit Card,Next Day,0,0,6,Sunday,2,1,1,6,5,Winter,6,4,711.6,177.9,0.0,0,0.087,0.0964,0.0,478.7395212604788,0.09013243077634533,0.02038684876887904
2023-02-01 05:00:00,394.06,1,28.84,2.54,Home,Credit Card,Standard,SUMMER20,0,2,Wednesday,2,1,0,5,5,Winter,10,1,394.06,394.06,0.0,0,0.0,0.075,0.0,394.0596059403941,0.07318682415574576,0.006445718909694669
2023-02-02 19:00:00,414.27,3,29.84,15.65,Sports,Bank Transfer,Express,0,1,3,Thursday,2,1,0,19,5,Winter,8,2,739.13,369.56,0.5,1,0.2,0.075,0.0,138.08995397001533,0.07203031821751438,0.03777729490965483
2023-02-03 14:00:00,324.86,1,25.02,13.84,Home,PayPal,Express,FLASHSALE,0,4,Friday,2,1,0,14,5,Winter,8,2,739.13,369.56,0.5,1,0.0,0.075,1.0,324.8596751403249,0.07701779204267133,0.04260296730098206
2023-01-30 19:00:00,469.32,1,31.82,13.33,Clothing,Credit Card,Standard,SUMMER20,0,0,Monday,1,1,0,19,5,Winter,9,2,754.04,377.02,0.0,0,0.0,0.0763,0.0,469.31953068046937,0.06780022145273966,0.028402795473444993
2023-02-02 14:00:00,284.72,3,37.84,9.5,Sports,PayPal,Next Day,WELCOME10,0,3,Thursday,2,1,0,14,5,Winter,9,2,754.04,377.02,0.0,0,0.087,0.075,0.0,94.90663503112167,0.13290250023566136,0.033366113959798695
2023-01-08 15:00:00,498.2,4,14.44,7.69,Electronics,PayPal,Next Day,FLASHSALE,0,6,Sunday,1,1,1,15,1,Winter,7,3,957.69,319.23,0.0,0,0.087,0.1162,0.0,124.54996886250778,0.028984343578915408,0.01543556801397919
2023-01-18 10:00:00,315.69,4,12.54,13.48,Clothing,Credit Card,Next Day,SUMMER20,0,2,Wednesday,1,1,0,10,3,Winter,7,3,957.69,319.23,0.0,0,0.0,0.0763,0.0,78.92248026937993,0.03972251246563872,0.04270011706832615
2023-02-04 06:00:00,143.8,4,30.48,4.17,Electronics,PayPal,Express,FLASHSALE,0,5,Saturday,2,1,1,6,5,Winter,7,3,957.69,319.23,0.0,0,0.4286,0.1162,0.0,35.949991012502245,0.21196105554964495,0.02899860897775654
2023-01-23 14:00:00,205.34,2,47.64,10.0,Books,PayPal,Express,SUMMER20,0,0,Monday,1,1,0,14,4,Winter,19,1,205.34,205.34,0.0,0,0.087,0.0964,0.0,102.66994866502566,0.23200545323850466,0.048699717304472014
2023-01-13 20:00:00,115.68,2,13.7,1.01,Sports,Credit Card,Next Day,WELCOME10,0,4,Friday,1,1,0,20,2,Winter,23,2,440.25,220.12,0.0,0,0.087,0.075,0.0,57.83997108001446,0.1184301511200713,0.008730981943888468
2023-01-18 19:00:00,324.57,3,5.3,5.52,Sports,PayPal,Express,FLASHSALE,0,2,Wednesday,1,1,0,19,3,Winter,23,2,440.25,220.12,0.0,0,0.087,0.075,0.0,108.18996393667868,0.016329297173708915,0.01700711705639117
2023-01-05 02:00:00,461.22,3,40.56,8.05,Home,PayPal,Express,0,0,3,Thursday,1,1,0,2,1,Winter,2,2,503.17,251.58,0.0,0,0.087,0.075,0.0,153.7399487533504,0.0879406788778876,0.017453709688535386
2023-02-08 19:00:00,41.95,1,41.91,6.07,Sports,Bank Transfer,Next Day,0,0,2,Wednesday,2,1,0,19,6,Winter,2,2,503.17,251.58,0.0,0,0.087,0.075,0.0,41.94995805004196,0.999046460094244,0.14469606329687573
2023-01-13 05:00:00,227.44,4,35.72,7.86,Electronics,PayPal,Express,FLASHSALE,0,4,Friday,1,1,0,5,2,Winter,27,2,240.26,120.13,0.5,1,0.0,0.1162,0.0,56.85998578500355,0.1570524087361396,0.03455856474429052
2023-01-14 21:00:00,12.82,1,40.86,4.52,Home,PayPal,Standard,WELCOME10,1,5,Saturday,1,1,1,21,2,Winter,27,2,240.26,120.13,0.5,1,0.4,0.075,0.0,12.819987180012822,3.1872072396874227,0.35257407546224057
2023-01-16 22:00:00,360.91,1,37.55,1.62,Home,Credit Card,Standard,FLASHSALE,0,0,Monday,1,1,0,22,3,Winter,25,1,360.91,360.91,0.0,0,0.0,0.075,0.0,360.90963909036094,0.10404255879847452,0.004488653668536052
2023-01-07 18:00:00,278.32,4,33.33,4.53,Electronics,Credit Card,Express,SUMMER20,0,5,Saturday,1,1,1,18,1,Winter,33,2,643.7,321.85,0.0,0,0.0,0.1162,0.0,69.57998260500435,0.11975423929378327,0.016276228742899437
2023-01-09 11:00:00,365.38,1,45.91,18.77,Home,PayPal,Next Day,0,0,0,Monday,1,1,0,11,2,Winter,33,2,643.7,321.85,0.0,0,0.087,0.075,0.0,365.3796346203654,0.12565000786674144,0.05137117507424825
2023-01-23 02:00:00,179.59,3,5.52,8.05,Electronics,Credit Card,Express,FLASHSALE,0,0,Monday,1,1,0,2,4,Winter,1,2,578.29,289.14,0.0,0,0.0,0.1162,0.0,59.86331337889554,0.030736677817602993,0.044824321817337705
2023-02-09 18:00:00,398.7,2,10.94,15.03,Home,PayPal,Standard,WELCOME10,0,3,Thursday,2,1,0,18,6,Winter,1,2,578.29,289.14,0.0,0,0.087,0.075,0.0,199.34990032504982,0.027439177257488897,0.03769751683547149
2023-02-07 18:00:00,236.52,3,13.68,13.26,Electronics,Bank Transfer,Express,FLASHSALE,0,1,Tuesday,2,1,0,18,6,Winter,3,1,236.52,236.52,0.0,0,0.087,0.1162,0.0,78.83997372000876,0.05783866033384635,0.05606291199026335
2023-01-11 10:00:00,91.85,2,6.39,8.63,Clothing,Bank Transfer,Next Day,0,0,2,Wednesday,1,1,0,10,2,Winter,31,1,91.85,91.85,0.0,0,0.087,0.0763,0.0,45.924977037511475,0.06956995024964671,0.09395753844357609
2023-01-31 22:00:00,402.03,2,44.41,12.91,Home,Bank Transfer,Next Day,0,0,1,Tuesday,1,1,0,22,5,Winter,10,1,402.03,402.03,0.0,0,0.1667,0.075,0.0,201.01489949255023,0.11046439292972068,0.032112031360565056
2023-01-02 01:00:00,274.59,1,14.37,5.62,Home,Credit Card,Standard,WELCOME10,0,0,Monday,1,1,0,1,1,Winter,40,1,274.59,274.59,0.0,0,0.087,0.075,0.0,274.5897254102746,0.052332568366172956,0.020466877816137232
2023-01-15 20:00:00,294.28,3,45.3,7.22,Books,Bank Transfer,Express,FLASHSALE,0,6,Sunday,1,1,1,20,2,Winter,2,3,910.58,303.53,0.33,1,0.0,0.0964,0.0,98.09330063556644,0.1539350273415284,0.02453445689637605
2023-02-06 07:00:00,284.48,2,23.46,11.54,Electronics,Bank Transfer,Next Day,WELCOME10,0,0,Monday,2,1,0,7,6,Winter,2,3,910.58,303.53,0.33,1,0.087,0.1162,0.0,142.23992888003556,0.08246625392833853,0.04056524170217504
2023-02-09 01:00:00,331.82,2,38.12,2.61,Home,PayPal,Express,WELCOME10,1,3,Thursday,2,1,0,1,6,Winter,2,3,910.58,303.53,0.33,1,0.087,0.075,0.0,165.90991704504145,0.11488156194659284,0.007865710301170182
2023-01-13 13:00:00,312.75,1,34.86,16.7,Electronics,Credit Card,Next Day,FLASHSALE,1,4,Friday,1,1,0,13,2,Winter,29,1,312.75,312.75,1.0,1,0.087,0.1162,0.0,312.7496872503128,0.1114628293798151,0.05339728200352588
2023-01-30 13:00:00,366.96,3,32.98,3.7,Home,Bank Transfer,Standard,WELCOME10,0,0,Monday,1,1,0,13,5,Winter,12,1,366.96,366.96,0.0,0,0.087,0.075,0.0,122.31995922668024,0.08987355545598007,0.010082842789179087
2023-01-31 12:00:00,321.78,4,1.56,11.48,Books,Bank Transfer,Next Day,SUMMER20,0,1,Tuesday,1,1,0,12,5,Winter,11,1,321.78,321.78,0.0,0,0.0,0.0964,0.0,80.44497988875501,0.004848032802386623,0.035676549084229764
2023-01-07 02:00:00,92.07,2,3.65,10.65,Books,Bank Transfer,Standard,0,0,5,Saturday,1,1,1,2,1,Winter,35,1,92.07,92.07,0.0,0,0.087,0.0964,0.0,46.0349769825115,0.03964374889058598,0.11567285635198377
2023-01-17 08:00:00,287.98,1,5.67,9.35,Home,Bank Transfer,Next Day,0,0,1,Tuesday,1,1,0,8,3,Winter,10,2,569.97,284.98,0.0,0,0.087,0.075,0.0,287.97971202028805,0.0196888672140813,0.03246753235479015
2023-02-01 00:00:00,281.99,2,45.05,18.92,Books,PayPal,Standard,0,0,2,Wednesday,2,1,0,0,5,Winter,10,2,569.97,284.98,0.0,0,0.087,0.0964,0.0,140.99492950253526,0.15975743764049277,0.0670945775839761
2023-01-17 09:00:00,135.72,2,20.18,12.39,Clothing,Bank Transfer,Standard,SUMMER20,0,1,Tuesday,1,1,0,9,3,Winter,6,2,278.98,139.49,0.0,0,0.087,0.0763,0.0,67.85996607001697,0.14868847517913,0.09129089234238955
2023-02-05 14:00:00,143.26,1,44.87,9.92,Clothing,Credit Card,Standard,SUMMER20,0,6,Sunday,2,1,1,14,5,Winter,6,2,278.98,139.49,0.0,0,0.2,0.0763,0.0,143.25985674014325,0.31320675475913196,0.0692447293784397
2023-01-30 08:00:00,460.27,4,9.4,10.82,Home,Credit Card,Express,0,0,0,Monday,1,1,0,8,5,Winter,12,1,460.27,460.27,0.0,0,0.087,0.075,0.0,115.06747123313218,0.02042279527142157,0.023507940940083124
2023-01-04 07:00:00,210.57,3,24.2,11.9,Electronics,PayPal,Next Day,FLASHSALE,0,2,Wednesday,1,1,0,7,1,Winter,38,1,210.57,210.57,0.0,0,0.087,0.1162,0.0,70.18997660334112,0.11492615227750319,0.05651327322736728
2023-01-28 11:00:00,58.21,4,23.21,15.67,Home,Credit Card,Express,SUMMER20,1,5,Saturday,1,1,1,11,4,Winter,14,1,58.21,58.21,1.0,1,0.087,0.075,0.0,14.552496361875908,0.39872873391635916,0.26919772772379785
2023-01-27 18:00:00,260.99,4,19.47,11.32,Books,Bank Transfer,Next Day,FLASHSALE,0,4,Friday,1,1,0,18,4,Winter,14,1,260.99,260.99,0.0,0,0.087,0.0964,0.0,65.24748368812908,0.0746005591225696,0.04337330915600862
2023-01-01 01:00:00,420.14,2,18.44,7.96,Electronics,Bank Transfer,Express,SUMMER20,0,6,Sunday,1,1,1,1,52,Winter,41,1,420.14,420.14,0.0,0,0.2,0.1162,0.0,210.0698949650525,0.043890131756342814,0.018946065552087245
2023-01-19 11:00:00,61.01,1,41.99,18.58,Electronics,Bank Transfer,Next Day,0,0,3,Thursday,1,1,0,11,3,Winter,23,1,61.01,61.01,0.0,0,0.087,0.1162,0.0,61.009938990061016,0.6882478169439795,0.3045402343133874
2023-01-13 16:00:00,24.89,2,46.05,4.63,Clothing,Bank Transfer,Express,WELCOME10,0,4,Friday,1,1,0,16,2,Winter,28,1,24.89,24.89,0.0,0,0.087,0.0763,0.0,12.444993777503111,1.8501405443896926,0.1860184738441754
2023-02-08 18:00:00,23.31,3,24.16,18.69,Electronics,PayPal,Next Day,FLASHSALE,0,2,Wednesday,2,1,0,18,6,Winter,2,1,23.31,23.31,0.0,0,0.087,0.1162,0.0,7.769997410000863,1.036464992000644,0.8018017674044716
2023-01-12 06:00:00,164.92,4,16.26,18.94,Books,PayPal,Next Day,WELCOME10,0,3,Thursday,1,1,0,6,2,Winter,13,2,318.4,159.2,0.0,0,0.0,0.0964,0.0,41.22998969250257,0.09859325673906588,0.11484355981782951
2023-01-29 07:00:00,153.48,4,33.56,16.29,Electronics,PayPal,Express,WELCOME10,0,6,Sunday,1,1,1,7,4,Winter,13,2,318.4,159.2,0.0,0,0.087,0.1162,0.0,38.36999040750239,0.2186604103553531,0.10613760681432365
2023-01-24 19:00:00,69.48,1,8.07,12.27,Electronics,PayPal,Standard,0,0,1,Tuesday,1,1,0,19,4,Winter,17,1,69.48,69.48,0.0,0,0.087,0.1162,0.0,69.47993052006949,0.11614853027995782,0.17659757949629273
2023-02-02 20:00:00,254.15,4,46.41,19.85,Clothing,Credit Card,Next Day,0,0,3,Thursday,2,1,0,20,5,Winter,5,2,289.76,144.88,0.0,0,0.1667,0.0763,0.0,63.53748411562897,0.18260869493366635,0.07810348188824127
2023-02-06 09:00:00,35.61,4,5.05,11.94,Clothing,Bank Transfer,Standard,WELCOME10,0,0,Monday,2,1,0,9,6,Winter,5,2,289.76,144.88,0.0,0,0.087,0.0763,0.0,8.902497774375556,0.1418140931812948,0.33529906387815045
2023-01-27 09:00:00,322.23,4,44.13,1.17,Home,PayPal,Standard,FLASHSALE,0,4,Friday,1,1,0,9,4,Winter,15,1,322.23,322.23,0.0,0,0.087,0.075,0.0,80.55747986063004,0.13695186625406738,0.003630946827946042
2023-02-11 10:00:00,240.87,4,38.03,14.1,Sports,Bank Transfer,Express,SUMMER20,0,5,Saturday,2,1,1,10,6,Winter,0,1,240.87,240.87,0.0,0,0.087,0.075,0.0,60.21748494562876,0.15788599594019181,0.058537800230257814
2023-02-06 19:00:00,486.28,3,14.97,6.13,Sports,PayPal,Express,WELCOME10,0,0,Monday,2,1,0,19,6,Winter,4,1,486.28,486.28,0.0,0,0.0,0.075,0.0,162.0932793022402,0.03078473301228771,0.012605906036427767
2023-01-16 12:00:00,182.3,3,34.27,13.45,Home,Credit Card,Next Day,FLASHSALE,0,0,Monday,1,1,0,12,3,Winter,14,3,627.99,209.33,0.0,0,0.087,0.075,0.0,60.76664641111786,0.1879868338563531,0.07377948396171428
2023-01-19 23:00:00,264.34,2,21.72,13.28,Clothing,PayPal,Express,WELCOME10,0,3,Thursday,1,1,0,23,3,Winter,14,3,627.99,209.33,0.0,0,0.087,0.0763,0.0,132.16993391503303,0.08216690594625518,0.05023832923417444
2023-01-28 06:00:00,181.35,3,11.01,16.57,Electronics,Bank Transfer,Express,FLASHSALE,0,5,Saturday,1,1,1,6,4,Winter,14,3,627.99,209.33,0.0,0,0.087,0.1162,0.0,60.44997985000671,0.06071133134429925,0.09137027796321877
2023-01-04 06:00:00,492.15,1,12.33,3.26,Books,PayPal,Next Day,WELCOME10,0,2,Wednesday,1,1,0,6,1,Winter,8,2,848.91,424.46,0.0,0,0.087,0.0964,0.0,492.14950785049217,0.025053337346229124,0.006623996735499346
2023-02-03 01:00:00,356.76,2,49.78,7.99,Books,PayPal,Next Day,SUMMER20,0,4,Friday,2,1,0,1,5,Winter,8,2,848.91,424.46,0.0,0,0.087,0.0964,0.0,178.37991081004458,0.1395335796066443,0.022396008458358537
